Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Revenue
514187,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,92.0,2011-01-21 12:06:16.978135,21.93,12160.0,United Kingdom,2017.56
511068,22752,SET 7 BABUSHKA NESTING BOXES,16.0,2010-11-28 02:09:02.876752,21.07,14187.0,United Kingdom,337.12
551183,22633,HAND WARMER UNION JACK,78.0,2011-02-11 23:53:13.371899,10.48,14351.0,United Kingdom,817.44
544151,20719,WOODLAND CHARLOTTE BAG 16PE,52.0,2010-07-13 23:12:59.017550,13.08,13483.0,Germany,680.16
568942,21730,GLASS STAR FROSTED T-LIGHT HOLDER,61.0,2010-03-29 07:24:28.026277,24.69,13737.0,United Kingdom,1506.0900000000001
553142,84406B,CREAM CUPID HEARTS COAT HANGER,4.0,2011-04-20 00:00:59.299931,1.35,16220.0,France,5.4
557874,22633,HAND WARMER UNION JACK,52.0,2011-09-10 20:27:30.514756,9.85,13908.0,United Kingdom,512.1999999999999
524416,85123A,WHITE HANGING HEART T-LIGHT HOLDER,41.0,2011-08-01 07:56:22.566918,24.23,13370.0,United Kingdom,993.4300000000001
545125,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,52.0,2011-03-02 05:31:13.948426,9.55,17713.0,United Kingdom,496.6
508625,22633,HAND WARMER UNION JACK,31.0,2011-03-13 00:16:48.098833,10.26,13977.0,United Kingdom,318.06
548530,20719,WOODLAND CHARLOTTE BAG 16PE,26.0,2010-04-28 11:35:13.266006,15.97,15395.0,United Kingdom,415.22
534397,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,27.0,2010-12-30 22:35:08.677321,22.73,14454.0,United Kingdom,613.71
577461,71053,WHITE METAL LANTERN,51.0,2011-09-25 16:28:11.459947,7.72,16259.0,United Kingdom,393.71999999999997
581282,71053,WHITE METAL LANTERN,98.0,2011-06-01 16:38:04.459260,23.72,16957.0,United Kingdom,2324.56
522660,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,95.0,2010-07-01 17:43:26.726149,7.42,14287.0,United Kingdom,704.9
560637,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,48.0,2010-10-31 17:42:02.011961,20.48,13236.0,United Kingdom,983.04
573794,71053,WHITE METAL LANTERN,11.0,2011-02-16 16:46:07.330130,7.26,15174.0,Germany,79.86
596187,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8.0,2010-03-06 08:53:33.491518,2.29,13206.0,United Kingdom,18.32
592966,22752,SET 7 BABUSHKA NESTING BOXES,12.0,2011-09-12 05:27:16.748700,20.4,12504.0,United Kingdom,244.79999999999998
574395,22633,HAND WARMER UNION JACK,45.0,2011-08-29 06:16:58.688106,10.07,16620.0,United Kingdom,453.15000000000003
577696,22633,HAND WARMER UNION JACK,34.0,2011-10-09 15:38:29.520541,11.03,13403.0,United Kingdom,375.02
516533,85123A,WHITE HANGING HEART T-LIGHT HOLDER,77.0,2010-12-09 14:16:36.097656,15.48,13767.0,United Kingdom,1191.96
546508,84406B,CREAM CUPID HEARTS COAT HANGER,91.0,2011-07-27 06:22:29.073438,6.94,15733.0,United Kingdom,631.5400000000001
529490,84029E,RED WOOLLY HOTTIE WHITE HEART,72.0,2011-07-29 20:53:37.727228,6.31,12700.0,United Kingdom,454.32
537478,71053,WHITE METAL LANTERN,47.0,2010-03-04 23:53:47.257574,12.34,15204.0,United Kingdom,579.98
521584,84029E,RED WOOLLY HOTTIE WHITE HEART,21.0,2011-06-04 07:09:13.113050,1.37,17113.0,United Kingdom,28.770000000000003
513929,20719,WOODLAND CHARLOTTE BAG 16PE,41.0,2010-04-12 13:31:33.715070,16.25,16145.0,United Kingdom,666.25
598843,22632,HAND WARMER RED POLKA DOT,22.0,2011-05-11 10:03:43.786645,18.32,16790.0,United Kingdom,403.04
530457,85123A,WHITE HANGING HEART T-LIGHT HOLDER,21.0,2011-08-20 20:49:57.470340,12.0,16121.0,United Kingdom,252.0
596241,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,28.0,2010-10-14 07:10:12.412981,14.35,16082.0,United Kingdom,401.8
501821,20719,WOODLAND CHARLOTTE BAG 16PE,67.0,2010-10-06 08:08:22.637513,1.14,12010.0,Germany,76.38
548615,22752,SET 7 BABUSHKA NESTING BOXES,71.0,2010-11-03 03:00:34.944602,22.85,16903.0,United Kingdom,1622.3500000000001
541434,22632,HAND WARMER RED POLKA DOT,14.0,2010-08-04 19:40:54.946563,14.17,17221.0,United Kingdom,198.38
528200,84406B,CREAM CUPID HEARTS COAT HANGER,79.0,2010-05-21 23:59:43.057162,8.25,14058.0,France,651.75
551692,84406B,CREAM CUPID HEARTS COAT HANGER,73.0,2010-11-30 16:40:11.530542,7.69,15677.0,United Kingdom,561.37
510904,84029E,RED WOOLLY HOTTIE WHITE HEART,52.0,2010-05-29 00:26:58.040984,16.66,14819.0,United Kingdom,866.32
535386,21730,GLASS STAR FROSTED T-LIGHT HOLDER,43.0,2010-03-29 03:56:04.212177,14.82,12972.0,United Kingdom,637.26
515219,21730,GLASS STAR FROSTED T-LIGHT HOLDER,27.0,2010-04-14 05:28:07.577213,7.79,12841.0,United Kingdom,210.33
580677,84406B,CREAM CUPID HEARTS COAT HANGER,85.0,2011-04-21 12:29:09.347975,10.01,17731.0,Germany,850.85
526732,84029E,RED WOOLLY HOTTIE WHITE HEART,13.0,2011-11-06 01:49:42.292381,5.74,14831.0,United Kingdom,74.62
512565,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1.0,2011-01-31 16:58:15.872144,12.93,16451.0,Spain,12.93
546270,84406B,CREAM CUPID HEARTS COAT HANGER,87.0,2009-12-16 09:54:16.201588,24.3,14966.0,United Kingdom,2114.1
543674,21730,GLASS STAR FROSTED T-LIGHT HOLDER,28.0,2009-12-16 02:57:28.573389,22.14,12553.0,United Kingdom,619.9200000000001
513332,22633,HAND WARMER UNION JACK,32.0,2010-09-12 09:18:41.404059,14.3,17982.0,Australia,457.6
531668,21730,GLASS STAR FROSTED T-LIGHT HOLDER,72.0,2010-02-01 03:46:28.155701,14.17,12267.0,United Kingdom,1020.24
557593,20719,WOODLAND CHARLOTTE BAG 16PE,26.0,2010-10-26 00:30:21.355034,23.04,16159.0,United Kingdom,599.04
582478,22633,HAND WARMER UNION JACK,14.0,2010-02-09 13:13:29.373467,22.45,14489.0,France,314.3
591697,22632,HAND WARMER RED POLKA DOT,88.0,2011-07-28 18:50:39.121482,18.68,14588.0,United Kingdom,1643.84
528022,21730,GLASS STAR FROSTED T-LIGHT HOLDER,93.0,2011-11-01 03:44:12.613001,3.63,17394.0,United Kingdom,337.59
505769,22632,HAND WARMER RED POLKA DOT,68.0,2011-06-01 06:12:53.016962,17.74,12469.0,United Kingdom,1206.32
535099,22632,HAND WARMER RED POLKA DOT,82.0,2010-09-17 17:49:22.525737,5.13,15936.0,United Kingdom,420.65999999999997
578567,84406B,CREAM CUPID HEARTS COAT HANGER,14.0,2010-03-28 20:59:16.583978,19.1,14019.0,United Kingdom,267.40000000000003
598084,22752,SET 7 BABUSHKA NESTING BOXES,27.0,2011-12-07 20:12:49.487204,24.01,17932.0,United Kingdom,648.2700000000001
587008,84406B,CREAM CUPID HEARTS COAT HANGER,3.0,2010-08-25 10:37:28.455730,4.52,13589.0,United Kingdom,13.559999999999999
550876,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,94.0,2010-07-22 19:05:11.677615,5.87,16973.0,United Kingdom,551.78
550738,21730,GLASS STAR FROSTED T-LIGHT HOLDER,59.0,2011-03-15 14:47:56.752622,24.09,17313.0,United Kingdom,1421.31
504836,21730,GLASS STAR FROSTED T-LIGHT HOLDER,23.0,2011-11-14 21:41:54.952446,17.56,14060.0,United Kingdom,403.88
515801,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,18.0,2010-12-30 08:41:33.420923,17.12,16317.0,United Kingdom,308.16
535560,22632,HAND WARMER RED POLKA DOT,74.0,2011-01-29 19:49:06.288851,12.87,17824.0,United Kingdom,952.38
588508,84406B,CREAM CUPID HEARTS COAT HANGER,76.0,2010-01-07 06:22:12.130601,13.67,13419.0,United Kingdom,1038.92
522989,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,32.0,2010-07-05 10:17:33.985684,19.62,12751.0,France,627.84
513453,21730,GLASS STAR FROSTED T-LIGHT HOLDER,81.0,2010-01-03 08:35:29.149916,12.03,12269.0,United Kingdom,974.43
517187,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,41.0,2011-10-13 15:09:24.408275,6.77,15369.0,United Kingdom,277.57
519334,85123A,WHITE HANGING HEART T-LIGHT HOLDER,45.0,2011-05-15 07:50:26.767330,16.0,17730.0,United Kingdom,720.0
577939,85123A,WHITE HANGING HEART T-LIGHT HOLDER,78.0,2011-09-14 16:30:01.588391,5.63,16827.0,United Kingdom,439.14
511370,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9.0,2010-03-08 02:34:19.260711,12.48,16711.0,United Kingdom,112.32000000000001
530751,20719,WOODLAND CHARLOTTE BAG 16PE,24.0,2011-03-21 16:40:36.944798,8.36,17527.0,United Kingdom,200.64
541257,84029E,RED WOOLLY HOTTIE WHITE HEART,87.0,2010-01-30 01:24:42.851259,11.32,14075.0,United Kingdom,984.84
568768,71053,WHITE METAL LANTERN,95.0,2010-08-29 17:05:10.971663,18.99,13312.0,United Kingdom,1804.05
596118,22633,HAND WARMER UNION JACK,44.0,2011-10-19 11:49:28.879301,16.66,17998.0,United Kingdom,733.04
537275,21730,GLASS STAR FROSTED T-LIGHT HOLDER,66.0,2011-06-08 11:52:43.721933,2.24,12383.0,Germany,147.84
541382,22632,HAND WARMER RED POLKA DOT,18.0,2010-10-29 10:07:40.986371,23.08,16180.0,United Kingdom,415.43999999999994
509309,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,80.0,2010-04-22 01:01:33.538582,0.69,16341.0,United Kingdom,55.199999999999996
504638,21730,GLASS STAR FROSTED T-LIGHT HOLDER,29.0,2010-07-11 01:45:02.735562,18.5,14808.0,Germany,536.5
563639,84029E,RED WOOLLY HOTTIE WHITE HEART,75.0,2010-10-07 20:36:32.685557,23.66,12803.0,United Kingdom,1774.5
553123,84029E,RED WOOLLY HOTTIE WHITE HEART,2.0,2009-12-12 05:10:45.592705,8.01,16335.0,Australia,16.02
507629,84406B,CREAM CUPID HEARTS COAT HANGER,78.0,2010-06-11 01:02:41.309932,2.35,13096.0,United Kingdom,183.3
532520,22632,HAND WARMER RED POLKA DOT,68.0,2010-11-09 17:02:38.486126,6.61,15742.0,United Kingdom,449.48
556675,20719,WOODLAND CHARLOTTE BAG 16PE,98.0,2011-09-29 00:21:19.184233,8.18,16483.0,Germany,801.64
543845,84029E,RED WOOLLY HOTTIE WHITE HEART,39.0,2011-04-22 19:44:43.674870,11.56,15719.0,United Kingdom,450.84000000000003
502265,84406B,CREAM CUPID HEARTS COAT HANGER,41.0,2011-09-03 23:28:39.345033,18.27,14696.0,United Kingdom,749.0699999999999
591489,20719,WOODLAND CHARLOTTE BAG 16PE,71.0,2011-11-23 22:46:43.333660,22.57,16266.0,United Kingdom,1602.47
536416,21730,GLASS STAR FROSTED T-LIGHT HOLDER,81.0,2011-02-16 23:42:54.958329,11.89,17271.0,United Kingdom,963.09
532144,22632,HAND WARMER RED POLKA DOT,87.0,2011-07-14 00:34:10.083341,18.79,17796.0,United Kingdom,1634.73
558467,22632,HAND WARMER RED POLKA DOT,75.0,2010-08-03 10:41:08.712618,3.62,12808.0,United Kingdom,271.5
598724,20719,WOODLAND CHARLOTTE BAG 16PE,22.0,2010-06-15 14:27:11.454064,8.56,14151.0,United Kingdom,188.32000000000002
506572,20719,WOODLAND CHARLOTTE BAG 16PE,82.0,2010-10-26 16:08:08.518482,3.39,15293.0,United Kingdom,277.98
565850,21730,GLASS STAR FROSTED T-LIGHT HOLDER,28.0,2011-05-24 07:11:03.241494,22.74,15459.0,United Kingdom,636.7199999999999
539001,84406B,CREAM CUPID HEARTS COAT HANGER,16.0,2010-02-27 15:23:06.135895,22.28,14419.0,United Kingdom,356.48
595626,22752,SET 7 BABUSHKA NESTING BOXES,68.0,2010-06-03 12:26:02.976762,8.5,16224.0,United Kingdom,578.0
518870,22633,HAND WARMER UNION JACK,62.0,2011-07-01 05:11:02.535542,6.24,13196.0,United Kingdom,386.88
521754,22633,HAND WARMER UNION JACK,36.0,2011-06-05 05:43:47.904696,7.21,16567.0,Germany,259.56
521739,71053,WHITE METAL LANTERN,22.0,2010-02-01 00:18:04.341602,7.54,17979.0,United Kingdom,165.88
568153,22752,SET 7 BABUSHKA NESTING BOXES,11.0,2010-07-12 19:25:48.504755,2.52,15524.0,United Kingdom,27.72
549251,21730,GLASS STAR FROSTED T-LIGHT HOLDER,85.0,2011-03-25 23:08:19.460731,3.77,13525.0,United Kingdom,320.45
558234,21730,GLASS STAR FROSTED T-LIGHT HOLDER,80.0,2010-10-10 12:51:53.246396,5.75,13599.0,United Kingdom,460.0
529669,84406B,CREAM CUPID HEARTS COAT HANGER,42.0,2011-11-07 14:17:52.340425,0.7,13044.0,France,29.4
542381,71053,WHITE METAL LANTERN,73.0,2010-12-10 11:06:58.982253,17.61,17967.0,United Kingdom,1285.53
536811,84406B,CREAM CUPID HEARTS COAT HANGER,35.0,2011-08-28 02:29:48.175311,15.67,17319.0,France,548.45
585372,22632,HAND WARMER RED POLKA DOT,34.0,2009-12-01 08:40:59.535248,10.34,13375.0,United Kingdom,351.56
511454,84406B,CREAM CUPID HEARTS COAT HANGER,70.0,2010-04-15 19:40:29.532307,4.23,17658.0,United Kingdom,296.1
559513,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4.0,2011-05-03 07:33:30.197078,17.44,15316.0,United Kingdom,69.76
593594,20719,WOODLAND CHARLOTTE BAG 16PE,46.0,2010-07-29 12:35:39.033238,6.26,17043.0,France,287.96
504389,84029E,RED WOOLLY HOTTIE WHITE HEART,11.0,2011-09-26 04:37:34.809295,17.79,16949.0,France,195.69
545027,20719,WOODLAND CHARLOTTE BAG 16PE,61.0,2011-10-10 15:57:16.219237,17.42,17157.0,United Kingdom,1062.6200000000001
558551,22633,HAND WARMER UNION JACK,35.0,2011-03-23 22:30:46.063339,17.84,17538.0,United Kingdom,624.4
569056,22633,HAND WARMER UNION JACK,69.0,2010-07-07 03:58:19.754877,13.9,16397.0,United Kingdom,959.1
526969,21730,GLASS STAR FROSTED T-LIGHT HOLDER,57.0,2010-06-21 11:07:15.925090,17.12,12638.0,United Kingdom,975.84
575367,84406B,CREAM CUPID HEARTS COAT HANGER,11.0,2010-08-14 15:51:54.305324,13.39,16166.0,United Kingdom,147.29000000000002
585396,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12.0,2010-02-08 23:19:54.117070,5.55,13922.0,United Kingdom,66.6
576376,85123A,WHITE HANGING HEART T-LIGHT HOLDER,19.0,2010-01-24 01:16:14.566133,10.43,17884.0,United Kingdom,198.17
580472,21730,GLASS STAR FROSTED T-LIGHT HOLDER,68.0,2010-02-13 16:12:48.075301,22.29,13998.0,United Kingdom,1515.72
582959,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,59.0,2010-09-26 06:44:47.557603,1.76,15278.0,United Kingdom,103.84
579341,84029E,RED WOOLLY HOTTIE WHITE HEART,8.0,2010-03-19 14:41:52.481615,20.48,12823.0,United Kingdom,163.84
531600,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,77.0,2010-12-17 08:05:50.151975,6.94,12059.0,United Kingdom,534.38
560103,22752,SET 7 BABUSHKA NESTING BOXES,85.0,2010-01-30 08:21:30.479458,14.57,17358.0,United Kingdom,1238.45
509178,22633,HAND WARMER UNION JACK,92.0,2010-04-24 06:51:42.657123,19.1,17581.0,United Kingdom,1757.2
517343,71053,WHITE METAL LANTERN,97.0,2011-09-10 06:33:55.258358,20.09,16222.0,France,1948.73
521918,71053,WHITE METAL LANTERN,90.0,2010-05-13 18:01:05.653495,0.55,15479.0,United Kingdom,49.50000000000001
565834,84029E,RED WOOLLY HOTTIE WHITE HEART,75.0,2009-12-04 23:30:54.887734,6.97,13640.0,France,522.75
565079,84029E,RED WOOLLY HOTTIE WHITE HEART,83.0,2011-03-30 07:20:13.883714,18.44,14633.0,France,1530.5200000000002
590811,22752,SET 7 BABUSHKA NESTING BOXES,37.0,2011-04-29 04:34:11.495244,14.75,15501.0,Germany,545.75
531023,84406B,CREAM CUPID HEARTS COAT HANGER,29.0,2010-02-20 01:02:15.895676,3.35,12573.0,United Kingdom,97.15
581185,22633,HAND WARMER UNION JACK,37.0,2010-02-21 13:30:25.943719,17.74,16160.0,United Kingdom,656.38
532109,20719,WOODLAND CHARLOTTE BAG 16PE,21.0,2011-08-16 07:25:27.326208,3.55,13964.0,United Kingdom,74.55
549776,22752,SET 7 BABUSHKA NESTING BOXES,88.0,2010-06-09 00:25:07.912540,11.18,16051.0,United Kingdom,983.8399999999999
566834,84406B,CREAM CUPID HEARTS COAT HANGER,12.0,2011-07-18 12:14:28.320423,23.12,17185.0,United Kingdom,277.44
582295,71053,WHITE METAL LANTERN,83.0,2010-10-12 03:04:15.201490,21.67,14283.0,United Kingdom,1798.6100000000001
554359,71053,WHITE METAL LANTERN,47.0,2010-02-17 05:18:31.520737,9.28,16984.0,United Kingdom,436.15999999999997
588279,84029E,RED WOOLLY HOTTIE WHITE HEART,94.0,2011-09-14 00:52:14.424943,23.22,12611.0,France,2182.68
566918,84029E,RED WOOLLY HOTTIE WHITE HEART,15.0,2011-08-29 08:01:10.595156,17.25,12437.0,United Kingdom,258.75
575035,71053,WHITE METAL LANTERN,13.0,2011-10-27 05:38:42.933620,2.68,13459.0,United Kingdom,34.84
591159,21730,GLASS STAR FROSTED T-LIGHT HOLDER,13.0,2010-09-25 22:03:48.022355,20.79,17562.0,United Kingdom,270.27
581127,84406B,CREAM CUPID HEARTS COAT HANGER,80.0,2010-02-24 17:55:09.853907,10.51,15577.0,United Kingdom,840.8
570699,84029E,RED WOOLLY HOTTIE WHITE HEART,78.0,2010-07-20 06:18:14.930875,22.17,16895.0,United Kingdom,1729.2600000000002
594195,84029E,RED WOOLLY HOTTIE WHITE HEART,19.0,2011-10-01 02:43:04.488675,1.46,14261.0,United Kingdom,27.74
555373,22632,HAND WARMER RED POLKA DOT,57.0,2011-06-21 22:53:38.433179,19.15,13023.0,United Kingdom,1091.55
551517,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32.0,2011-07-08 00:25:41.798215,15.84,13579.0,United Kingdom,506.88
540863,84029E,RED WOOLLY HOTTIE WHITE HEART,87.0,2011-07-24 12:22:56.605549,21.21,15126.0,United Kingdom,1845.27
505918,22633,HAND WARMER UNION JACK,80.0,2011-04-12 09:40:09.059711,8.96,14980.0,United Kingdom,716.8000000000001
546906,71053,WHITE METAL LANTERN,24.0,2010-04-26 19:38:39.403863,15.74,15757.0,United Kingdom,377.76
567270,84406B,CREAM CUPID HEARTS COAT HANGER,49.0,2009-12-20 02:28:23.461123,5.22,17800.0,United Kingdom,255.78
559716,84029E,RED WOOLLY HOTTIE WHITE HEART,75.0,2010-10-31 09:01:02.476713,11.47,13284.0,United Kingdom,860.25
575277,84029E,RED WOOLLY HOTTIE WHITE HEART,11.0,2011-05-05 11:39:27.408569,8.21,15518.0,United Kingdom,90.31
566781,22632,HAND WARMER RED POLKA DOT,60.0,2010-02-20 06:14:51.616825,3.66,13660.0,United Kingdom,219.60000000000002
550966,84406B,CREAM CUPID HEARTS COAT HANGER,61.0,2011-10-05 05:42:23.190508,13.03,12903.0,United Kingdom,794.8299999999999
536294,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,90.0,2010-10-07 17:08:08.871457,4.39,13177.0,United Kingdom,395.09999999999997
574859,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5.0,2011-06-23 02:40:48.945975,4.77,12329.0,Spain,23.849999999999998
578193,71053,WHITE METAL LANTERN,36.0,2011-04-25 15:28:28.049808,1.22,12636.0,United Kingdom,43.92
580501,22633,HAND WARMER UNION JACK,97.0,2010-05-27 06:46:12.271791,1.24,13889.0,United Kingdom,120.28
553640,85123A,WHITE HANGING HEART T-LIGHT HOLDER,78.0,2010-12-06 06:23:28.373369,4.09,14515.0,Australia,319.02
553366,22632,HAND WARMER RED POLKA DOT,71.0,2010-05-30 19:51:55.717227,5.39,17636.0,United Kingdom,382.69
515868,84029E,RED WOOLLY HOTTIE WHITE HEART,74.0,2011-07-06 10:13:19.843121,2.12,15833.0,United Kingdom,156.88
545409,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10.0,2010-06-18 01:29:56.293754,5.22,14586.0,United Kingdom,52.199999999999996
543964,21730,GLASS STAR FROSTED T-LIGHT HOLDER,21.0,2010-07-27 08:29:41.821747,18.94,13564.0,Germany,397.74
583500,22633,HAND WARMER UNION JACK,40.0,2011-11-07 10:49:28.526326,14.15,16610.0,United Kingdom,566.0
509862,84406B,CREAM CUPID HEARTS COAT HANGER,42.0,2010-04-29 08:25:36.150603,1.9,12480.0,United Kingdom,79.8
581208,85123A,WHITE HANGING HEART T-LIGHT HOLDER,72.0,2011-07-02 17:39:12.583586,11.97,14275.0,United Kingdom,861.84
508178,22632,HAND WARMER RED POLKA DOT,46.0,2011-03-27 16:49:05.229924,1.45,15840.0,Netherlands,66.7
501087,85123A,WHITE HANGING HEART T-LIGHT HOLDER,82.0,2009-12-04 21:46:42.980684,9.18,15311.0,United Kingdom,752.76
556325,22632,HAND WARMER RED POLKA DOT,41.0,2010-08-27 02:34:02.317874,20.66,15743.0,United Kingdom,847.0600000000001
503489,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4.0,2010-09-13 21:46:51.452103,22.48,16613.0,United Kingdom,89.92
578105,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,14.0,2011-01-29 05:55:31.032454,13.58,16400.0,United Kingdom,190.12
573547,71053,WHITE METAL LANTERN,14.0,2011-08-09 00:01:24.714187,0.99,12654.0,United Kingdom,13.86
564915,85123A,WHITE HANGING HEART T-LIGHT HOLDER,53.0,2010-08-31 09:01:44.833807,20.73,13977.0,United Kingdom,1098.69
502489,84406B,CREAM CUPID HEARTS COAT HANGER,84.0,2011-02-02 07:10:37.827237,9.48,12180.0,United Kingdom,796.32
539277,22633,HAND WARMER UNION JACK,29.0,2010-11-22 05:28:58.405726,2.2,16125.0,United Kingdom,63.800000000000004
547458,84029E,RED WOOLLY HOTTIE WHITE HEART,23.0,2010-08-31 07:17:32.926757,8.45,15019.0,United Kingdom,194.35
544341,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,85.0,2010-03-26 20:21:43.186586,7.53,12764.0,United Kingdom,640.0500000000001
558780,84029E,RED WOOLLY HOTTIE WHITE HEART,31.0,2011-08-10 21:10:34.297480,19.27,16135.0,United Kingdom,597.37
549967,22752,SET 7 BABUSHKA NESTING BOXES,96.0,2011-11-27 20:33:26.314344,3.6,14366.0,Netherlands,345.6
546053,22752,SET 7 BABUSHKA NESTING BOXES,71.0,2011-03-17 20:38:05.871163,14.12,15298.0,United Kingdom,1002.52
557575,22752,SET 7 BABUSHKA NESTING BOXES,61.0,2010-09-01 05:52:07.718403,18.62,16987.0,United Kingdom,1135.8200000000002
591596,22632,HAND WARMER RED POLKA DOT,23.0,2011-02-08 09:03:18.019413,23.43,14371.0,United Kingdom,538.89
544615,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,16.0,2010-10-03 14:08:50.169624,9.55,15390.0,United Kingdom,152.8
589959,84406B,CREAM CUPID HEARTS COAT HANGER,26.0,2010-10-20 12:31:16.419256,1.32,13782.0,United Kingdom,34.32
599782,22752,SET 7 BABUSHKA NESTING BOXES,29.0,2010-09-14 11:40:26.708500,20.52,16780.0,United Kingdom,595.08
537252,84029E,RED WOOLLY HOTTIE WHITE HEART,93.0,2010-07-31 20:10:00.058829,17.38,13064.0,United Kingdom,1616.34
534099,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6.0,2010-07-07 23:04:30.732424,13.44,14456.0,Germany,80.64
534048,84029E,RED WOOLLY HOTTIE WHITE HEART,37.0,2011-06-28 18:08:17.695852,10.42,17681.0,United Kingdom,385.54
597836,21730,GLASS STAR FROSTED T-LIGHT HOLDER,33.0,2011-08-19 18:46:58.864594,22.44,13346.0,United Kingdom,740.5200000000001
535189,85123A,WHITE HANGING HEART T-LIGHT HOLDER,95.0,2011-10-03 12:01:37.421315,6.98,14227.0,United Kingdom,663.1
583325,85123A,WHITE HANGING HEART T-LIGHT HOLDER,61.0,2010-06-11 14:56:16.566330,23.84,16132.0,United Kingdom,1454.24
556755,71053,WHITE METAL LANTERN,41.0,2011-05-29 00:03:57.199725,2.08,14453.0,United Kingdom,85.28
542847,22632,HAND WARMER RED POLKA DOT,18.0,2010-12-05 04:20:29.767624,19.63,12538.0,United Kingdom,353.34
559526,84029E,RED WOOLLY HOTTIE WHITE HEART,95.0,2011-01-06 10:53:00.311795,18.09,14423.0,Spain,1718.55
597500,22632,HAND WARMER RED POLKA DOT,16.0,2011-10-18 14:59:05.994705,22.6,14303.0,United Kingdom,361.6
588285,84029E,RED WOOLLY HOTTIE WHITE HEART,51.0,2010-06-20 19:29:28.761643,2.72,12248.0,Germany,138.72
508084,21730,GLASS STAR FROSTED T-LIGHT HOLDER,37.0,2010-07-30 14:38:37.638984,24.28,16788.0,United Kingdom,898.36
508742,22752,SET 7 BABUSHKA NESTING BOXES,14.0,2010-06-12 04:49:51.822727,1.21,13040.0,Germany,16.939999999999998
571663,71053,WHITE METAL LANTERN,68.0,2010-12-28 23:41:47.186979,8.77,13391.0,United Kingdom,596.36
529227,84406B,CREAM CUPID HEARTS COAT HANGER,30.0,2009-12-05 06:27:42.515932,2.58,14172.0,United Kingdom,77.4
504074,84029E,RED WOOLLY HOTTIE WHITE HEART,60.0,2011-06-10 07:17:41.398176,1.75,13335.0,United Kingdom,105.0
554584,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,53.0,2010-08-14 17:36:06.212373,24.14,14259.0,United Kingdom,1279.42
544326,22752,SET 7 BABUSHKA NESTING BOXES,97.0,2011-09-19 18:03:55.081870,18.13,17534.0,United Kingdom,1758.61
587699,22633,HAND WARMER UNION JACK,36.0,2011-02-14 02:14:58.676340,12.89,12499.0,United Kingdom,464.04
520636,84406B,CREAM CUPID HEARTS COAT HANGER,64.0,2009-12-28 08:27:00.864790,13.39,17831.0,United Kingdom,856.96
